cartodb_id,from_iso,from_x,from_y,quantity,to_iso,to_x,to_y,created_at,updated_at,the_geom
3483,BE,4.663989,50.642851,13,IN,79.280398,22.759652,2012/04/22  0:16:18,2012/04/22  0:16:18,
3484,MY,108.713972,3.198685,1,FI,26.199539,62.777754,2012/04/22  0:16:18,2012/04/22  0:16:18,
3485,MN,103.083218,46.835291,2,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3486,SD,30.049948,13.831539,50,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3487,PY,-58.391024,-23.236211,2,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3488,RU,96.669705,61.994573,52,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3489,NA,-2.353372,49.340839,6,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3490,PH,122.878708,11.741834,79,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3491,RO,24.969258,45.843615,52,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3492,MW,33.739164,-13.215804,18,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3493,GB,-1.428851,52.576441,26,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3494,TW,,,1,VG,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3495,RU,96.669705,61.994573,217,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
3496,DK,10.046297,55.963398,103,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3497,SD,30.049948,13.831539,24,QA,51.191201,25.315079,2012/04/22  0:16:18,2012/04/22  0:16:18,
3498,NL,5.580444,52.274688,40,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3499,PT,-8.562731,39.600995,230,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3500,MX,-102.53286,23.950464,5,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
3501,LA,102.593737,19.922589,1,GE,43.517448,42.176311,2012/04/22  0:16:18,2012/04/22  0:16:18,
3502,PW,134.575242,7.515075,28,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3503,CZ,15.338412,49.742859,3,JO,36.435863,31.010192,2012/04/22  0:16:18,2012/04/22  0:16:18,
3504,ZA,23.913711,-28.378272,1,TT,-61.253176,10.468643,2012/04/22  0:16:18,2012/04/22  0:16:18,
3505,GB,-1.428851,52.576441,2,JO,36.435863,31.010192,2012/04/22  0:16:18,2012/04/22  0:16:18,
3506,IT,12.646361,42.504154,1,LT,23.931538,55.487413,2012/04/22  0:16:18,2012/04/22  0:16:18,
3507,BY,28.046788,53.539998,11,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3508,SD,30.049948,13.831539,3,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
3509,GR,23.828554,38.589021,7,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3510,VU,167.718149,-16.255052,42,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3511,TO,-174.83129,-20.393369,5,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3512,LT,23.931538,55.487413,26,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3513,KZ,67.301774,48.160088,1,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
3514,KR,128.168944,36.536236,23,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3515,MZ,34.750197,-18.087466,89,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3516,SD,30.049948,13.831539,2,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3517,NA,-2.353372,49.340839,107,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3518,EC,-78.432915,-1.160171,6113,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3519,FJ,171.968499,-17.452033,14132,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3520,ID,117.369878,-2.279866,1171,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3521,AR,-63.998128,-35.376184,110,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3522,KG,74.555596,41.465054,1,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3523,HT,-72.434515,19.182436,16,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3524,AT,14.300144,47.607798,9,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3525,BG,25.231507,42.761377,169,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3526,FJ,171.968499,-17.452033,1,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3527,CA,-105.75059,55.585901,20,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
3528,RU,96.669705,61.994573,3,AZ,47.720341,40.41826,2012/04/22  0:16:18,2012/04/22  0:16:18,
3529,HU,19.499349,47.060267,1,TN,9.561168,34.110704,2012/04/22  0:16:18,2012/04/22  0:16:18,
3530,KZ,67.301774,48.160088,6,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3531,SG,103.808053,1.351616,1193,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3532,KR,128.168944,36.536236,99,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3533,CO,-73.073215,3.900749,1,PE,-75.311132,-10.151093,2012/04/22  0:16:18,2012/04/22  0:16:18,
3534,KI,-157.37102,1.838936,65,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3535,PL,19.300636,52.12461,1,AR,-63.998128,-35.376184,2012/04/22  0:16:18,2012/04/22  0:16:18,
3536,US,-97.922211,39.381266,66,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3537,IL,34.865459,31.086887,3,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
3538,NA,-2.353372,49.340839,188,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3539,ZW,29.938669,-19.189459,24,ZM,27.430675,-14.004908,2012/04/22  0:16:18,2012/04/22  0:16:18,
3540,FK,,,82,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3541,PL,19.300636,52.12461,5,LV,24.862593,56.959065,2012/04/22  0:16:18,2012/04/22  0:16:18,
3542,RU,96.669705,61.994573,4,MA,-6.017073,32.350751,2012/04/22  0:16:18,2012/04/22  0:16:18,
3543,HK,,,4,BW,24.316265,-22.212943,2012/04/22  0:16:18,2012/04/22  0:16:18,
3544,KM,43.675917,-11.892755,104,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3545,IT,12.646361,42.504154,1,IR,54.301374,32.565838,2012/04/22  0:16:18,2012/04/22  0:16:18,
3546,JP,138.59223,36.386493,1152,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3547,UZ,63.169372,41.750437,12,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3548,NL,5.580444,52.274688,6,TG,1.042553,8.766221,2012/04/22  0:16:18,2012/04/22  0:16:18,
3549,MD,28.574178,47.193871,4,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3550,DE,10.018343,51.133481,151,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3551,KH,104.923981,12.457633,2,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3552,DK,10.046297,55.963398,489,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3553,RU,96.669705,61.994573,3,ID,117.369878,-2.279866,2012/04/22  0:16:18,2012/04/22  0:16:18,
3554,NL,5.580444,52.274688,21,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3555,JP,138.59223,36.386493,158,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3556,GW,-14.963483,12.031701,3,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3557,PA,-80.268175,8.704735,4,CL,-72.209377,-37.721037,2012/04/22  0:16:18,2012/04/22  0:16:18,
3558,NI,-85.034783,12.839905,655,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3559,RU,96.669705,61.994573,1,QA,51.191201,25.315079,2012/04/22  0:16:18,2012/04/22  0:16:18,
3560,ES,-3.280887,40.304531,3,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3561,NI,-85.034783,12.839905,2,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3562,FO,-6.884109,62.031066,6,IE,-7.737649,53.305494,2012/04/22  0:16:18,2012/04/22  0:16:18,
3563,SD,30.049948,13.831539,2,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
3564,MU,57.870755,-20.251868,1,SC,52.229874,-6.354384,2012/04/22  0:16:18,2012/04/22  0:16:18,
3565,NL,5.580444,52.274688,855,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3566,ST,6.736588,0.456984,12,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3567,ML,-1.252145,17.350335,2406,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3568,DK,10.046297,55.963398,1,MW,33.739164,-13.215804,2012/04/22  0:16:18,2012/04/22  0:16:18,
3569,SM,12.460977,43.942943,1,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3570,DE,10.018343,51.133481,461,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
3571,TM,59.384377,39.122285,15,SA,44.548171,24.131342,2012/04/22  0:16:18,2012/04/22  0:16:18,
3572,FI,26.199539,62.777754,3,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3573,BE,4.663989,50.642851,2,SI,14.694076,46.169458,2012/04/22  0:16:18,2012/04/22  0:16:18,
3574,MK,21.697476,41.599683,17,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3575,MX,-102.53286,23.950464,1,CS,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3576,GH,-1.190581,7.280948,980,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3577,MM,96.506921,21.154319,1,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3578,MT,14.441921,35.890522,7,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3579,VE,-65.801997,7.61957,1545,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3580,CI,-5.379007,7.806563,2,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
3581,NA,-2.353372,49.340839,4,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3582,HN,-86.619163,14.819007,110,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3583,SR,-55.911826,3.692967,2,NA,-2.353372,49.340839,2012/04/22  0:16:18,2012/04/22  0:16:18,
3584,SD,30.049948,13.831539,4,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
3585,BO,-64.269605,-16.970662,2,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3586,US,-97.922211,39.381266,402,KR,128.168944,36.536236,2012/04/22  0:16:18,2012/04/22  0:16:18,
3587,FJ,171.968499,-17.452033,1,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
3588,CI,-5.379007,7.806563,3,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3589,MM,96.506921,21.154319,1,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3590,PA,-80.268175,8.704735,34,DO,-70.109933,18.852633,2012/04/22  0:16:18,2012/04/22  0:16:18,
3591,TD,18.664479,15.361167,10,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3592,LT,23.931538,55.487413,1,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3593,GB,-1.428851,52.576441,6,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3594,AU,134.489563,-25.734968,103,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3595,ZW,29.938669,-19.189459,429,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3596,EG,29.871903,26.494184,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
3597,BS,-76.546624,25.243455,8,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3598,FJ,171.968499,-17.452033,1,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3599,ID,117.369878,-2.279866,4,ZC,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3600,BD,90.268498,23.843233,76,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3601,GB,-1.428851,52.576441,24,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3602,SG,103.808053,1.351616,10,VN,108.339537,14.315424,2012/04/22  0:16:18,2012/04/22  0:16:18,
3603,LB,35.888026,33.920265,2,SI,14.694076,46.169458,2012/04/22  0:16:18,2012/04/22  0:16:18,
3604,UA,31.320283,49.322794,6,RU,96.669705,61.994573,2012/04/22  0:16:18,2012/04/22  0:16:18,
3605,SD,30.049948,13.831539,3,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3606,PA,-80.268175,8.704735,1,BZ,-88.686007,17.216854,2012/04/22  0:16:18,2012/04/22  0:16:18,
3607,IE,-7.737649,53.305494,1,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3608,PY,-58.391024,-23.236211,61,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3609,ID,117.369878,-2.279866,1,PY,-58.391024,-23.236211,2012/04/22  0:16:18,2012/04/22  0:16:18,
3610,MR,-10.532793,19.757472,10,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3611,SD,30.049948,13.831539,24,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3612,HU,19.499349,47.060267,1,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
3613,LI,9.554269,47.151848,2,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3614,PH,122.878708,11.741834,2,BR,-51.619789,-9.588903,2012/04/22  0:16:18,2012/04/22  0:16:18,
3615,ZM,27.430675,-14.004908,1,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3616,CM,12.213754,4.806512,141,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3617,GR,23.828554,38.589021,3,BB,-59.561955,13.178715,2012/04/22  0:16:18,2012/04/22  0:16:18,
3618,UZ,63.169372,41.750437,3,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3619,JP,138.59223,36.386493,58,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3620,CZ,15.338412,49.742859,200,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3621,BW,24.316265,-22.212943,22,ZW,29.938669,-19.189459,2012/04/22  0:16:18,2012/04/22  0:16:18,
3622,IQ,43.404716,33.048056,1,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
3623,NL,5.580444,52.274688,71,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3624,CR,-84.188213,9.970197,42,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3625,MX,-102.53286,23.950464,4,JM,-77.319222,18.151295,2012/04/22  0:16:18,2012/04/22  0:16:18,
3626,IL,34.865459,31.086887,307,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3627,MU,57.870755,-20.251868,27,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3628,VN,108.339537,14.315424,234,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3629,GY,-58.974781,5.623823,10797,US,-97.922211,39.381266,2012/04/22  0:16:18,2012/04/22  0:16:18,
3630,BN,114.562411,4.565467,57,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3631,CD,,,32,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3632,UY,-56.012396,-32.799646,1,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3633,MH,168.549305,8.434459,17,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3634,BM,-64.73701,32.31792,3,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3635,TG,1.042553,8.766221,58,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3636,TZ,34.823454,-6.270353,1,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3637,GH,-1.190581,7.280948,23,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3638,ZM,27.430675,-14.004908,2,SV,-88.866511,13.736897,2012/04/22  0:16:18,2012/04/22  0:16:18,
3639,NZ,171.7799,-41.838875,379,CA,-105.75059,55.585901,2012/04/22  0:16:18,2012/04/22  0:16:18,
3640,SN,-14.82088,15.221447,2393,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3641,TZ,34.823454,-6.270353,2676,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3642,MX,-102.53286,23.950464,36,SG,103.808053,1.351616,2012/04/22  0:16:18,2012/04/22  0:16:18,
3643,ZM,27.430675,-14.004908,1,LK,80.704727,7.608085,2012/04/22  0:16:18,2012/04/22  0:16:18,
3644,PA,-80.268175,8.704735,583,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3645,IN,79.280398,22.759652,627,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3646,CD,,,518,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3647,MG,46.705984,-19.373534,1,BM,-64.73701,32.31792,2012/04/22  0:16:18,2012/04/22  0:16:18,
3648,BJ,2.426674,10.338383,326,FR,2.618787,47.824905,2012/04/22  0:16:18,2012/04/22  0:16:18,
3649,PH,122.878708,11.741834,1,LU,6.087814,49.770628,2012/04/22  0:16:18,2012/04/22  0:16:18,
3650,SG,103.808053,1.351616,3,NO,8.804821,61.248333,2012/04/22  0:16:18,2012/04/22  0:16:18,
3651,CD,,,1,TG,1.042553,8.766221,2012/04/22  0:16:18,2012/04/22  0:16:18,
3652,PH,122.878708,11.741834,4,BS,-76.546624,25.243455,2012/04/22  0:16:18,2012/04/22  0:16:18,
3653,IN,79.280398,22.759652,3,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3654,CI,-5.379007,7.806563,97,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3655,SI,14.694076,46.169458,110,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3656,NZ,171.7799,-41.838875,30,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3657,PF,-146.41854,-14.85493,1,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3658,NF,,,3,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3659,BO,-64.269605,-16.970662,74,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3660,TG,1.042553,8.766221,274,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3661,GH,-1.190581,7.280948,56,PL,19.300636,52.12461,2012/04/22  0:16:18,2012/04/22  0:16:18,
3662,GB,-1.428851,52.576441,573,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3663,SG,103.808053,1.351616,128,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3664,NC,165.715489,-21.316338,10,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3665,CL,-72.209377,-37.721037,6,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3666,IQ,43.404716,33.048056,1,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3667,ES,-3.280887,40.304531,16,AE,54.256172,23.85206,2012/04/22  0:16:18,2012/04/22  0:16:18,
3668,DE,10.018343,51.133481,44,BG,25.231507,42.761377,2012/04/22  0:16:18,2012/04/22  0:16:18,
3669,IE,-7.737649,53.305494,1,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3670,ZM,27.430675,-14.004908,23,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3671,ET,39.616032,8.62622,27,DK,10.046297,55.963398,2012/04/22  0:16:18,2012/04/22  0:16:18,
3672,ZM,27.430675,-14.004908,27,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3673,US,-97.922211,39.381266,11,CY,33.221762,35.045882,2012/04/22  0:16:18,2012/04/22  0:16:18,
3674,CR,-84.188213,9.970197,8,MX,-102.53286,23.950464,2012/04/22  0:16:18,2012/04/22  0:16:18,
3675,SB,159.634315,-8.918216,859,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3676,SD,30.049948,13.831539,1,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3677,HR,16.679107,45.664952,58,IT,12.646361,42.504154,2012/04/22  0:16:18,2012/04/22  0:16:18,
3678,UA,31.320283,49.322794,5,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3679,YE,,,25,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3680,CL,-72.209377,-37.721037,16,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3681,IR,54.301374,32.565838,13,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3682,CZ,15.338412,49.742859,107,MT,14.441921,35.890522,2012/04/22  0:16:18,2012/04/22  0:16:18,
3683,PG,145.241749,-6.478378,2,SK,19.491651,48.707531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3684,KW,47.590604,29.341212,1,IR,54.301374,32.565838,2012/04/22  0:16:18,2012/04/22  0:16:18,
3685,ZM,27.430675,-14.004908,30,SE,17.675409,64.964875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3686,ML,-1.252145,17.350335,12,TN,9.561168,34.110704,2012/04/22  0:16:18,2012/04/22  0:16:18,
3687,LV,24.862593,56.959065,10,UZ,63.169372,41.750437,2012/04/22  0:16:18,2012/04/22  0:16:18,
3688,US,-97.922211,39.381266,46,TR,35.179593,39.060481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3689,ES,-3.280887,40.304531,1,GM,-15.912854,13.444526,2012/04/22  0:16:18,2012/04/22  0:16:18,
3690,SG,103.808053,1.351616,392,NZ,171.7799,-41.838875,2012/04/22  0:16:18,2012/04/22  0:16:18,
3691,ES,-3.280887,40.304531,1,TN,9.561168,34.110704,2012/04/22  0:16:18,2012/04/22  0:16:18,
3692,CN,101.901875,35.486703,21,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3693,BJ,2.426674,10.338383,17,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3694,AT,14.300144,47.607798,407,NL,5.580444,52.274688,2012/04/22  0:16:18,2012/04/22  0:16:18,
3695,NZ,171.7799,-41.838875,1,SU,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3696,MY,108.713972,3.198685,53,ZA,23.913711,-28.378272,2012/04/22  0:16:18,2012/04/22  0:16:18,
3697,PE,-75.311132,-10.151093,2,HU,19.499349,47.060267,2012/04/22  0:16:18,2012/04/22  0:16:18,
3698,AT,14.300144,47.607798,10,DD,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3699,PH,122.878708,11.741834,3,FI,26.199539,62.777754,2012/04/22  0:16:18,2012/04/22  0:16:18,
3700,FR,2.618787,47.824905,1,IR,54.301374,32.565838,2012/04/22  0:16:18,2012/04/22  0:16:18,
3701,IN,79.280398,22.759652,1,NG,8.105306,9.59396,2012/04/22  0:16:18,2012/04/22  0:16:18,
3702,MY,108.713972,3.198685,186,AU,134.489563,-25.734968,2012/04/22  0:16:18,2012/04/22  0:16:18,
3703,SG,103.808053,1.351616,296,CH,8.234392,46.802496,2012/04/22  0:16:18,2012/04/22  0:16:18,
3704,FJ,171.968499,-17.452033,2,CN,101.901875,35.486703,2012/04/22  0:16:18,2012/04/22  0:16:18,
3705,VC,-61.193765,13.254808,4,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3706,BE,4.663989,50.642851,1,GI,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
3707,VU,167.718149,-16.255052,1,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3708,KZ,67.301774,48.160088,28,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3709,BW,24.316265,-22.212943,496,ES,-3.280887,40.304531,2012/04/22  0:16:18,2012/04/22  0:16:18,
3710,TN,9.561168,34.110704,2,AT,14.300144,47.607798,2012/04/22  0:16:18,2012/04/22  0:16:18,
3711,AE,54.256172,23.85206,1,MY,108.713972,3.198685,2012/04/22  0:16:18,2012/04/22  0:16:18,
3712,DE,10.018343,51.133481,1365,GB,-1.428851,52.576441,2012/04/22  0:16:18,2012/04/22  0:16:18,
3713,GY,-58.974781,5.623823,2,CR,-84.188213,9.970197,2012/04/22  0:16:18,2012/04/22  0:16:18,
3714,ZA,23.913711,-28.378272,4917,DE,10.018343,51.133481,2012/04/22  0:16:18,2012/04/22  0:16:18,
3715,GY,-58.974781,5.623823,450,PT,-8.562731,39.600995,2012/04/22  0:16:18,2012/04/22  0:16:18,
3716,LU,6.087814,49.770628,4,CZ,15.338412,49.742859,2012/04/22  0:16:18,2012/04/22  0:16:18,
3717,BF,-1.573062,12.27793,2,JP,138.59223,36.386493,2012/04/22  0:16:18,2012/04/22  0:16:18,
3718,SG,103.808053,1.351616,11,PA,-80.268175,8.704735,2012/04/22  0:16:18,2012/04/22  0:16:18,
3719,HU,19.499349,47.060267,46,BE,4.663989,50.642851,2012/04/22  0:16:18,2012/04/22  0:16:18,
3720,MX,-102.53286,23.950464,24,GP,,,2012/04/22  0:16:18,2012/04/22  0:16:18,
